	CARD_KENYA_30_SAMPLE_POOL_20M	CARD_KENYA_30_SAMPLE_POOL_50M	CARD_KENYA_30_SAMPLE_POOL	CARD_KENYA_POP_POOL_20M	CARD_KENYA_POP_POOL_50M	CARD_UK_30_SAMPLE_POOL_20M	CARD_UK_30_SAMPLE_POOL_50M	CARD_UK_30_SAMPLE_POOL	CARD_UK_POP_POOL_20M	CARD_UK_POP_POOL_50M
3001685_KF057031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001686_KF057032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001687_KF057033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001688_KF057034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002309_KF131539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000559_KF147862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002222_KF148593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002116_KF150216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001793_KF151169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002352_KF179354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001510_KF203096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001511_KF203097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001512_KF203098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001513_KF203099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001514_KF203100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001515_KF203101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001516_KF203102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001517_KF203103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001518_KF203104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001519_KF203105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001520_KF203106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001521_KF203107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001522_KF203108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001523_KF203109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3001386_KF240808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002000_KF240809	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
3003762_KF287643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001535_KF297577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001536_KF297578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001537_KF297579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001538_KF297580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001539_KF297581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001540_KF297582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001541_KF297583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001542_KF297584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001543_KF297585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002070_KF305673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002360_KF361506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001544_KF421160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001545_KF421161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001546_KF421162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001547_KF421163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002785_KF443075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001548_KF460531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001549_KF460532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001550_KF460533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002930_KF478993.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002913_KF478993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002954_KF478993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002948_KF478993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002941_KF478993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002382_KF481967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003894_KF485393.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001356_KF513177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001357_KF513178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001388_KF513179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002005_KF513180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001828_KF515536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3002112_KF526113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002113_KF526114	0.0	0.0	0.0	0.0	0.0	3.0	13.0	30.0	1.0	6.0
3002114_KF526115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002115_KF526116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001841_KF526117	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
3001842_KF526118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003013_KF534911	7.0	23.0	69.0	5.0	4.0	0.0	0.0	1.0	0.0	0.0
3004715_KF540226.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002120_KF564648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004542_KF648874.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002626_KF648874.1	0.0	5.0	18.0	5.0	7.0	2.0	1.0	9.0	6.0	8.0
3001390_KF663615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001362_KF705208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001361_KF705209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001807_KF711993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004647_KF730243.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004648_KF730244.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002768_KF730650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002796_KF730651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002797_KF730652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002798_KF732714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000013_KF823969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	21.0
3001552_KF885217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001774_KF900153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001393_KF944358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001861_KF958750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003011_KF976462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001571_KF986253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001572_KF986254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001560_KF986255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001561_KF986256.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001562_KF986257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001563_KF986258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001564_KF986259.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001565_KF986260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001566_KF986261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001569_KF986262.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001570_KF986263.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002106_KF992025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001838_KF992026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001843_KF992027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
3001839_KF992028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001840_KF992029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002579_KF998105.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002002_KJ020573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002006_KJ020574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001576_KJ135342.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001574_KJ135343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001567_KJ135344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001568_KJ135345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001575_KJ135346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000444_KJ151292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002122_KJ155695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002789_KJ158441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001573_KJ173478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002863_KJ174469	57.0	159.0	578.0	50.0	101.0	0.0	0.0	0.0	34.0	91.0
3002383_KJ188748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002098_KJ207202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002095_KJ207203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002099_KJ207204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002117_KJ207205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001848_KJ207206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
3001844_KJ207207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0
3001845_KJ207208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001847_KJ207209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002786_KJ415247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001577_KJ427797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002009_KJ461948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000861_KJ476816.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002236_KJ510410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002854_KJ541681.1	53.0	118.0	455.0	53.0	120.0	74.0	190.0	656.0	46.0	119.0
3001495_KJ657570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004117_KJ699300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002191_KJ746495.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002329_KJ775801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001340_KJ776406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001606_KJ865754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001975_KJ911020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002254_KJ934265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003174_KJ934266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003175_KJ934267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002496_KJ997966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001849_KM087832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001850_KM087833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001853_KM087834.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001852_KM087835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002124_KM087836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002123_KM087837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002129_KM087838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002126_KM087839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002127_KM087840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002149_KM087841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0
3001584_KM087842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001851_KM087843	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
3002128_KM087844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002130_KM087845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002125_KM087846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002152_KM087847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002151_KM087848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0
3002150_KM087849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002148_KM087850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002180_KM087851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002147_KM087852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002146_KM087853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002145_KM087854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002144_KM087855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002153_KM087856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0
3002239_KM087857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002175_KM087858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002176_KM087859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002174_KM087860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002181_KM087861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002178_KM087862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002177_KM087863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002179_KM087864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001583_KM087865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003177_KM103296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003157_KM114268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003183_KM210086.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003163_KM211508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003164_KM211509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003165_KM211510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003166_KM211691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003152_KM233164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003153_KM233165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004599_KM359438.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003180_KM379100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003117_KM401566.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003160_KM433671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003161_KM433672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003193_KM555152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003147_KM588352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003148_KM588353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003149_KM588354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003194_KM659858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004596_KM679362.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003171_KM926621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003172_KM926622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003158_KM998962.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002170_KP050484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001553_KP050485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001350_KP050487.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001364_KP050489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002141_KP050490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001391_KP050491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001392_KP050492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003167_KP050493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003156_KP050494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003178_KP071470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004550_KP076293.1	3.0	7.0	22.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
3003181_KP096411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003179_KP096412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003716_KP109675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003718_KP109676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003719_KP109676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003670_KP109677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003714_KP109678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003715_KP109679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003720_KP109680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003717_KP109681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003168_KP128034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003209_KP143090.1	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
3003162_KP144324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004608_KP265721.1	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0
3002361_KP265939.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004498_KP314737.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003689_KP347127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003746_KP399637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003842_KP658209.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003808_KP658477.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003655_KP836350.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004634_KP881233.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003880_KP881234.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003881_KP881235.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003882_KP881236.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003883_KP881237.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003884_KP881238.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003885_KP881239.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003887_KP881241.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004496_KR052099.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004336_KR057742.1	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004337_KR057743.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004338_KR057744.1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004339_KR057745.1	1.0	0.0	4.0	0.0	1.0	1.0	3.0	4.0	0.0	0.0
3004340_KR057746.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004341_KR057747.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004342_KR057748.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004343_KR057749.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004344_KR057750.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004345_KR057751.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004346_KR057752.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004347_KR057753.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004348_KR057754.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004349_KR057755.1	1.0	3.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
3004350_KR057756.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004351_KR057757.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004352_KR057758.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004353_KR057759.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004354_KR057760.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004355_KR057761.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004356_KR057762.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004463_KR131616.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000620_KR297239.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
3004613_KR857681.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004581_KR857682.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004582_KR857683.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004584_KR857684.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004586_KR857685.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004587_KR857686.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004589_KR857687.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004590_KR857688.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004591_KR857689.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004671_KR870311.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004673_KR870314.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004672_KT032253.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004679_KT428293.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001555_KT736121.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003713_KT818596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004111_KU254579.1	10.0	17.0	72.0	2.0	7.0	2.0	7.0	22.0	6.0	13.0
